finding_url,repository,repository_url,title,description,severity,status,detected_at,committed_at,author_email,assignee_name,assignee_email,has_patch,configured_scan_id,commit_hash,relevant_paths,resolution_reason
https://chatgpt.com/codex/cloud/security/findings/7e29d366e9c88191858b21e4613abe7f,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Observe-only broker can leak tcpctl auth token,"This commit adds a broker authorization boundary where default policy permits only `observe` commands. However, `cat` remains classified as an observe command without path restrictions. The native init implementation of `cat` opens and returns any requested file path as root. Since the tcpctl token path is known (`/cache/native-init-tcpctl.token`), an observer-only broker client can request `cat /cache/native-init-tcpctl.token`, obtain the tcpctl authentication token, and then connect to the device tcpctl service directly to authenticate and run absolute-path commands as root. Even without the tcpctl escalation step, the policy allows arbitrary root file reads through a mode documented as observe-only.",high,new,2026-05-11T21:31:14.823973Z,2026-05-12 05:50:19 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,fc300f7cce5ec46abcd0aef5bc840de02f498e40,scripts/revalidation/a90_broker.py | stage3/linux_init/init_v73.c,
https://chatgpt.com/codex/cloud/security/findings/3e2d2646d61c819189e730e29dfc70b2,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Live recovery test can leak tcpctl auth token,"The added recovery test starts an ncm-tcpctl broker pointed at TCP port 29999 and then issues a `run /cache/bin/toybox uptime` request to simulate a listener-down failure. In the existing broker backend, every `run` request requires auth: before sending the TCP payload, it obtains the real tcpctl token over ACM and prepends `auth <token>` to the payload. The new test does not first prove that port 29999 is closed, does not pass a dummy token, and does not expose/use a `--no-auth` option for this negative test. Therefore, if an attacker or an accidental service is reachable at `--device-ip:29999` when an operator runs the README-advertised `--include-live` test, that service receives the valid tcpctl token. That token can then authenticate to the real tcpctl service, which gates root `run`/`shutdown` operations.",high,new,2026-05-11T19:23:10.587898Z,2026-05-11 21:46:35 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,d0e7956a28174a7dd8d80f1578f5888ce328b94f,scripts/revalidation/a90_broker_recovery_tests.py | scripts/revalidation/a90_broker.py | stage3/linux_init/a90_tcpctl.c | scripts/revalidation/README.md,
https://chatgpt.com/codex/cloud/security/findings/1c09efe426088191a862c203b91a3a92,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Broker forwards exclusive root commands without authorization,"The commit introduces a host-local multi-client broker intended to mediate access to the native-init root control channel. However, client identity is entirely self-supplied in JSON, and command_class is only computed/checked for consistency. In the worker, the only enforced policy is a block for the rebind-destructive class. All other classes, including exclusive and operator-action, are passed to the ACM cmdv1 backend and executed on the device as root. This defeats the broker's apparent role as a safe multiplexing boundary for observer/read-only clients: a compromised or untrusted local client with access to the private socket can issue arbitrary privileged device commands rather than being limited to observe commands. The default private Unix socket reduces exposure to same-account local clients, so this is not Internet-remote by default, but in shared lab/automation setups it becomes a direct root-device command execution path.",high,new,2026-05-11T11:30:26.335390Z,2026-05-11 18:45:32 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,1e85d1b0827ca33882abb88ae34a0abe211625b0,scripts/revalidation/a90_broker.py,
https://chatgpt.com/codex/cloud/security/findings/b3b8fb043bfc8191a9758e058f94988b,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Predictable /tmp root dd target permits symlink overwrite,"The commit adds cpu-memory-profiles and makes it the default mixed-soak CPU workload. The module builds a device-side path from int(time.time()) and a fixed profile name under /tmp, then invokes PID1's root `run /cache/bin/toybox dd ... of=<path>`. On this native init, /tmp is mounted mode 1777. Because the code does not create a private directory, use an unpredictable name, check for symlinks, or use no-follow/exclusive creation semantics, any device-local process able to write /tmp can prepopulate likely timestamp/profile symlink names. When the operator runs the harness, root dd follows the symlink and writes 4-16 MiB of zeros to the target before the later hash check fails. Targets could include persistent helper binaries, native-init flags/logs, or block devices, causing integrity loss or device availability failure. Cleanup removes the symlink path and does not undo the overwrite.",high,new,2026-05-10T00:41:36.720530Z,2026-05-09 04:54:29 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,31aae994b5b630caf254b13471905ab668fc5dbd,scripts/revalidation/a90harness/modules/cpu_memory_profiles.py | scripts/revalidation/a90harness/scheduler.py | stage3/linux_init/init_v73.c,
https://chatgpt.com/codex/cloud/security/findings/f634a0fd39088191a848638f85af0421,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Wi-Fi gate failure does not fail capability summary,"The v202 summary is intended to merge v197-v200 evidence with a live `wififeas gate` result before guiding the next Wi-Fi/network/debug decision. However, `wifi_gate()` initializes the decision to `unknown` and only parses text; it does not propagate whether the command actually succeeded. The shared `run_capture()` helper catches connection/protocol failures and returns an empty failed capture, so a missing bridge, unavailable device, unsupported command, or malformed response becomes `wifi_decision == ""unknown""`. `build_summary()` then calculates `pass_ok` only from the four JSON evidence files and their version flags, excluding the Wi-Fi gate result entirely. As a result, stale passing JSON evidence plus a failed live Wi-Fi gate still produces `PASS`, writes a manifest with `""pass"": true`, and exits 0. Automation or operators relying on the script exit status can therefore treat the safety preflight as successful despite the live Wi-Fi gate being absent or unverifiable.",medium,new,2026-05-11T21:29:41.774522Z,2026-05-12 04:39:48 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,4c984a72716d269354789324e5bdca141fa61cdf,scripts/revalidation/a90_kernel_tools.py | scripts/revalidation/kernel_capability_summary.py,
https://chatgpt.com/codex/cloud/security/findings/e354d34c6c70819199f24eb1fcc36cdd,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Outer soak timeout can orphan live broker processes,"The newly added a90_broker_soak_suite.py executes each validator with subprocess.run(..., timeout=timeout_sec). On timeout, Python kills only the immediate child process and raises TimeoutExpired. The suite does not catch that exception, so it aborts without writing a failure summary. More importantly, the called broker validators start their broker with start_new_session=True and rely on their own finally blocks to stop it. If the outer suite kills the validator process, that finally block is bypassed and the broker subprocess may remain alive. In live mode, the mixed-soak broker is an ACM command broker to the native-init root control path, so an orphaned same-user UNIX socket can unexpectedly remain as a root device command channel after the suite has exited.",medium,new,2026-05-11T19:23:35.362120Z,2026-05-11 22:04:38 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,8edda96203df2af80ce2963cd3c6109c5ab71395,scripts/revalidation/a90_broker_soak_suite.py | scripts/revalidation/a90_broker_mixed_soak_gate.py | scripts/revalidation/a90_broker.py,
https://chatgpt.com/codex/cloud/security/findings/9fe8c4632a00819188c50981a9fff7f1,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Default lifecycle run can fail to stop tcpctl listener,"The new a90_broker_ncm_lifecycle_check.py wrapper launches tcpctl_host.py start as a long-running subprocess and only forwards --token to child commands when the operator explicitly supplied one. tcpctl_host.py start does fetch the token before launching the listener, but that token is cached only inside the start subprocess. The wrapper then runs the broker smoke and finally tcpctl_host.py stop while the start subprocess is still connected to the serial bridge. Both the broker NCM backend and tcpctl_host.py stop need to call back over ACM/serial to obtain the token when --token was not supplied. The serial_tcp_bridge enforces a single-client policy and rejects additional clients while the start subprocess is still attached. Because the wrapper attempts stop before killing/releasing the start subprocess, the default live path can fail to authenticate shutdown. It then kills only the host-side start subprocess, not necessarily the device-side a90_tcpctl listener, leaving the root-capable TCP listener exposed until idle timeout. This is especially relevant because the wrapper deliberately uses max_clients=0, so client count will not terminate the service.",medium,new,2026-05-11T19:25:59.928477Z,2026-05-11 22:02:35 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,33f94392fbce0ca194fa4456ffb15f000752ea2e,scripts/revalidation/a90_broker_ncm_lifecycle_check.py | scripts/revalidation/tcpctl_host.py | scripts/revalidation/a90_broker.py | scripts/revalidation/serial_tcp_bridge.py,
https://chatgpt.com/codex/cloud/security/findings/94ed5ca8246481919bcb415840c3e58f,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,NCM broker treats auth OK as command success,"The newly added NcmTcpctlBackend sends an auth line before run commands by default, then determines success by checking whether the entire tcpctl response contains ""\nOK"" anywhere or ends with ""OK"". a90_tcpctl responds to a valid auth command with ""OK authenticated\n"" and then continues to execute the requested run command. Therefore, if authentication succeeds, a later failing run response such as ""[exit 1]\nERR exit=1\n"" is still classified by the broker as rc=0/status=ok because the earlier auth acknowledgement satisfies the substring test. This corrupts broker results and audit records for the new NCM backend: failed root commands can be reported as successful, non_ok_results can stay zero, and automation may proceed based on a false PASS. The check should parse the final tcpctl command trailer instead, e.g. require the last non-empty protocol line to be exactly OK for the run command and treat final ERR lines as failures.",medium,new,2026-05-11T19:22:42.006948Z,2026-05-11 21:41:54 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,a801e4598e6e0cb139feca259d71b8f34e0b768d,scripts/revalidation/a90_broker.py | stage3/linux_init/a90_tcpctl.c,
https://chatgpt.com/codex/cloud/security/findings/893ea1f373148191b20516e1d75a843d,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,NCM preflight may run untrusted cache tcpctl as root,"The new NCM preflight logic now accepts /cache/bin/a90_tcpctl whenever the device-side stat command succeeds. That check only proves that a path exists; it does not require the file to be executable, owned by a trusted user, non-symlink, or equal to the expected authenticated tcpctl build. The selected path is passed as --device-binary to tcpctl_host.py, which constructs a native-init command of the form run <device_binary> listen .... native init then execve()s that path as root. Because /cache/bin is persistent helper storage and is less trustworthy than the ramdisk /bin helper, a stale, unauthenticated, or attacker-planted /cache/bin/a90_tcpctl can be launched as root when an operator runs the NCM preflight on a device where /bin/a90_tcpctl is missing or unavailable. The later transcript auth checks can fail the validation, but they occur after the helper has already been executed and after any malicious payload or temporary unauthenticated listener could have run.",medium,new,2026-05-10T00:42:33.867773Z,2026-05-09 05:28:21 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,c2ee250a976b1626444510afd9bd7d5a3da7ac94,scripts/revalidation/a90harness/modules/ncm_tcp_preflight.py | scripts/revalidation/tcpctl_host.py | stage3/linux_init/init_v73.c,
https://chatgpt.com/codex/cloud/security/findings/c8ec2316bbf88191aa389761867c9e36,Temmie-Tem/A90_5G_rooting,https://github.com/Temmie-Tem/A90_5G_rooting,Lifecycle token capture crashes before starting tcpctl,"In non-dry-run mode without an explicit --token, a90_broker_ncm_lifecycle_check.py now calls get_tcpctl_token(args). That helper is imported from tcpctl_host.py and expects tcpctl_host-style common arguments such as device_protocol and busy_retries. The lifecycle parser only added token_command, token_path, and bridge_timeout, so the default execution path raises AttributeError before any listener lifecycle validation can run. This is a host-side validation/availability regression rather than a direct exploitable security issue.",informational,new,2026-05-11T21:30:58.972757Z,2026-05-12 05:53:31 +0900,shs02140@gmail.com,,,false,user-uCP64b5dIkMxZJ7N2kDGpa8n:github-1095371052,5f0462aa9568f20907b0dc2efd814fe783a2a448,scripts/revalidation/a90_broker_ncm_lifecycle_check.py | scripts/revalidation/tcpctl_host.py,
